Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
,Mrs Piglet,2.0 out of 5 stars,"

  The soles inside most Crocs have very small, slightly raised bobbles, presumably to invigorate one's feet, except these can cause nerve damage over time to diabetics' feet like my husband's and he has many various wide styles of other shoe makes bought from Amazon and been very satisfied. Eventually after only a fortnight, his Crocs were causing considerable nerve pain, so he bought gel insoles to prevent further discomfort.Otherwise Crocs are very comfy. They come in a variety of great colours and whose straps help keep one's feet safety inside the shoe.I wrote to Crocs many times, only to receive no reply.

",Size: 16 Women/14 MenColor: Navy,,"Reviewed in the United Kingdom on October 13, 2020"
,Amazon Customer,2.0 out of 5 stars,"

  Sadly, I cannot get on with these crocs. I persevered for 2 days as I have used crocs every Summer for at least 20m years.I cannot wear these however as I think that the raised areas on the soles are too high.  The bottoms of my feet were too painful to persevere and further.By the raised areas, I mean the many bumps in the shoes.I printed a label and sent these crocs back to you last week so you should  have received them by now.  No sign of a refund to dateThese were returned via hermes on 26/05/2020. I guess hermes still has them.

",Size: 10 Women/8 MenColor: Pepper,One person found this helpful,"Reviewed in the United Kingdom on May 20, 2020"
,Liloo,1.0 out of 5 stars,"

  Extrêmement déçu. Nous avons acheté 4 paires, une paire pour chaque membre de la famille.Résultat au bout d une semaine toutes les chaussures ont rétrécis !!!J émet de fort doute sur l authenticité de ces crocs, nos précédentes n ont jamais rétrécis.Au final plus personne ne les portent car elles sont trop petites..Merci à Amazon de vérifier l authenticité de ces chaussures car c est scandaleux .Un achat de 4 paires pour rien !!!!

",Size: 6 Women/4 MenColor: Black,40 people found this helpful,"Reviewed in France on June 23, 2017"
,Bev,3.0 out of 5 stars,"

  I normally love Crocs but these were huge on meI’m UK Womens size 4 and that’s what I ordered and they are much too long and much too wideI also ordered a lovely pair of Crocbands for a bargain price from Amazon and they fit perfectlyThey are still a nice lightweight shoe that’s ideal for nipping into the garden etc but just too big for me

",Size: 6 Women/4 MenColor: Pepper,,"Reviewed in the United Kingdom on November 23, 2020"
,Julie,3.0 out of 5 stars,"

  Such a shame I was really looking forward to these - desperate for garden clogs! They are like boats.... I measured my feet and used the sizing guide but it's not worked out for some reason.  I went half a size larger to allow for the shrinkage that many reviews mention, but the crocs are more than an inch longer than my feet!  Sadly I need to return them.

",Size: 16 Women/14 MenColor: Black,2 people found this helpful,"Reviewed in the United Kingdom on November 7, 2018"
,Moogman,1.0 out of 5 stars,"

  I am a normal mens size 8, so ordered what was listed as ""mens 8/womens 9"" (whatever that means?). These were from Bosnia and much too big. Sent them back and re-ordered ""mens 7/womens 8"". The new ones came from China and have size 8 mens/10 womens on them!. Quite crazy, but at lease they fit better although still a bit big. Bosnian ones were noticeably better quality too.

",Size: 10 Women/8 MenColor: Navy,,"Reviewed in the United Kingdom on September 16, 2020"
,AL,2.0 out of 5 stars,"

  Unfortunately I received the wrong size and I didnt checked it properly before I shipped it abroad, so now the person I gifted is wearing it only indoors and the pair is one size bigger than the one I ordered, so not very happy. The second start instead of only one is because the colour is very vibrant and lovely

",Size: 12 Women/10 MenColor: Lemon,,"Reviewed in the United Kingdom on October 8, 2020"
,C. JONES,3.0 out of 5 stars,"

  I usually buy Croc lookalikes (or mock crocs as I refer to them) from a well known high street shoe shop, but they seem to wear down on the heel quite quickly, so I thought I'd try the branded one's. I have wide feet, so purchase men's size 7 in the mock croc version. Other reviewers stated that sizing depended greatly on where their Crocs were made, but as I had no idea in advance which version I would receive, I thought I should stick with a size 7. I have to say mine are a little on the small side - not only narrower but also shorter in length. I wear them instead of slippers, so during the summer months they fit fine, but I cannot wear them with socks once it gets cooler - there simply isn't enough room in them. I think in future I will stick with the 2 pairs for £8.00 mock crocs, and just replace them more often. I find it rather ironic that a cheaper high street pair, is more generously sized than the expensive branded version.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United Kingdom on January 26, 2015"
,Mk3stargazer,1.0 out of 5 stars,"

  Bought a Womans size 6 to replace my girlfriends identical size 6 Crocs which are stamped Made in China.On arrival they are visibly smaller and stamped Made in Bosnia.Tried them against my mum's identical size 5 Crocs stamped Made in Italy and they are the same size.Size 7 made in Vietnam too big.So, check your sizing before buying

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in the United Kingdom on December 27, 2019"
,Natalia,1.0 out of 5 stars,"

  Very disappointed with this purchase. The clogs have shrunk (all over) by 2 sizes at least after being kept outside (like all of our other clogs) for 2 weeks. Bought size 11 for our son, now they are too tight even for my feet - and I'm size 7.  Nothing like that happened to us before - not to Tesco's, Lidl or IKEA pairs. Waste of money.

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in the United Kingdom on August 4, 2020"
,cargoman,3.0 out of 5 stars,"

  The only complaint with this product is the sizing.  Usually I wear a UK 9 in normal shoes, but as I’d ordered a UK size 8 for crocs last time, that’s what ordered this time.The crocs that arrived claim to be an 8 but they’ve got to be closer to an 11 in normal shoes. I will be able to use them but I just wish they could sort the sizing issue out.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United Kingdom on June 6, 2020"
,JMC,2.0 out of 5 stars,"

  A real shame...as I liked the colour and they fitted. However, the straps, when in forwards position, would not clear the front ridge to rest there. Instead they would slip back uncomfortable onto to top of my foot as I walked. I asked to exchange the first pair, as one of the straps was defective; Disappointingly, they then sent a pair on which both straps were defective - so had to give up and return them.

",Size: 8 Women/6 MenColor: Chocolate,2 people found this helpful,"Reviewed in the United Kingdom on August 13, 2017"
,Kata,1.0 out of 5 stars,"

  Fan de cette marque, j’achete en toutes les couleurs pour toute la famille. C’est la première fois que je suis déçue de cette marque: laissée sur la terrasse cette été, elles ont rétréci considérablement a ne plus pouvoir les mettre! Je précise que c’est les seules à rétrécir, les autres paires n’ont pas bougé. Inexplicable car chaussures d’exterieur

",Size: 12 Women/10 MenColor: Black,34 people found this helpful,"Reviewed in France on December 6, 2017"
,Denza,3.0 out of 5 stars,"

  Bought size advertised as M4/W5 as I am a UK 5. When they arrived, they are marked M5/W7. They only just fit me. Be careful when ordering as sizing is very confusing. Service prompt. Decided not to return as I can get away with this fit although it is much more snug then I expected

",Size: 7 Women/5 MenColor: Neon Purple,2 people found this helpful,"Reviewed in the United Kingdom on May 19, 2019"
,cat,3.0 out of 5 stars,"

  Always love Crocs and have several pairs, so does my husband.I purchased some classic crocs as a birthday present for my husband but the 'Cobblestone ' shade is MUCH lighter than the shade he had previously!! He was prepared to put up with this but he is finding they are slipping as too big!!!Under soles state size 11 but I ordered a Mens 10. Now too late to change them. Feel annoyed that buying online really didn't work in this instance!!!

",Size: 13 Women/11 MenColor: Cobblestone,,"Reviewed in the United Kingdom on August 10, 2020"
,David,3.0 out of 5 stars,"

  Great shoes .. very comfortable. Sizing is ridiculous. I’m a standard UK 11 .. ordered a UK 11 which appears to be a US 12. They come up large but as I only want these for pottering about in the garden it doesn’t matter too much.From my experience with these shoes I’d suggest either trying some on in a shop or ordering a size down. But for £20 I’ll probably keep one “large pair” and one better fitting smaller pair.

",Size: 14 Women/12 MenColor: Pepper,One person found this helpful,"Reviewed in the United Kingdom on April 27, 2018"
,hotrod9,3.0 out of 5 stars,"

  These clogs are not as comfortable as my old ones they are not as wide and the quality does not seem as good.I do not think I would buy these again my old clogs was great and so comfortable but these are rubbish makes me think if these are the real clogs.

",Size: 13 Women/11 MenColor: Navy,,"Reviewed in the United Kingdom on September 22, 2020"
,"Brian, North Wales",3.0 out of 5 stars,"

  I can wear them (UK 8)  although they are somewhat small but may stretch to some degree with service ,but if  I buy UK  9's they are too big and are like boats! I fully undertand they are designed and purposefully and made to a style "" loose fitting"" for comfort . But the one thing for us ""inbetweeners"", and I have experienced this with plenty of other footwear design/manufacturers is that it would be extremely useful if our Italian cousins who apparently made them (unless their plant is with our Far Eastern Cousins?). Would it be possible to suggest that theythey consider makig  a (1/2 half size ) through the perceived popular average range for for UK market feet i.e. some half sizes from 7 through to 11 1/2Love the Colour ,love the design the grip underneath,would just preferred a half 1/2 size bigger (8&1/2) ,would have been totally  satisfied. Thanks anyway for reading ...Brian.. North Wales ..06/08/2014.

",Size: 10 Women/8 MenColor: Khaki,One person found this helpful,"Reviewed in the United Kingdom on August 5, 2014"
,Marc,3.0 out of 5 stars,"

  Wish I read the reviews. Sizes are too big. Definitely go a size smaller.It’s not the end of the world as I can still wear them but it’s annoying that they don’t fit as well as they would if I went a size smaller than my usual fit.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United Kingdom on November 7, 2020"
,Becki,2.0 out of 5 stars,"

  Ordered an 8 ( men’s ) but says a 9 on the bottom. They’re also very wide!! They were a present ( early Oct birthday ) plus I’ve missed the return window so I’ve had to pass them On to someone with with wider feet. Don’t think I’ll be ordering a new pair as I can get the same for cheaper elsewhere. But the quality looked good.

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United Kingdom on October 4, 2020"
