Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Can't live without them!
",Beloved,5.0 out of 5 stars,"

  I had a pair of these that I had worn almost every day for 6+ years that somehow got lost during a hospital stay.  I was so sad ... and immobilized, as these shoes are what I wear around my house every day while I chase my kiddos and do chores!  If I don't wear them my feet hurt so badly.  After a week or so of going barefoot and not wearing them I ended up with a full limp and a sore knee (from walking funny because of my foot pain).  My husband couldn't stand it anymore and told me to order another pair PRONTO!  I did, and within a day my feet felt great again!  I have incredibly high arches, and these are one of the few types of shoes I can wear for extended periods of time without any pain.  I loooove my crocs!!

",Size: 10 Women/8 MenColor: Black,One person found this helpful,"Reviewed in the United States on April 8, 2016"
"
4x4 Capable - Comfortable Design
",Mike O. ,5.0 out of 5 stars,"

  Very comfortable footwear that is perfect to have by the back door of you go in and out of the house frequently. They feel good on the bottom of your feet because of the bumpy pattern of the shoe that contacts your sole. They stay on great, and if you need more security you can flip over the strap and put them in four wheel drive mode. I typically wear a 13, or sometimes a 12 1/2 of a shoe manufacturer even makes it, but in these I wear a 12. If your feet sweat, you might find they sweat more in these. However, my feet seem to be getting use to them and seem to be sweating less the more that I wear them. They are a great product, designed well, and seem robust enough to last for years. I would definitely recommend.

",Size: 14 Women/12 MenColor: Slate Grey,,"Reviewed in the United States on July 6, 2020"
"
Love them
",AStewart,5.0 out of 5 stars,"

  I always thought crocs were goofy. But I'm the kind of person whose feet feel better if I wear shoes in the house, especially if I'm standing in my kitchen cooking for long periods of time, or doing other chores around the house. These are excellent for that. So comfortable and cushy. Love the purple color too.

",Size: 8 Women/6 MenColor: Lavender,,"Reviewed in the United States on August 25, 2020"
"
I would buy another pair
",Nicole,5.0 out of 5 stars,"

  Brought these to slip on if I need to run errands quick and for the summer to wear when I go on a boat or to the beach. These are perfect for all of those things. You won’t be disappointed. Even though I would have liked if these came in half sizes due to the fact that when you put the strap on in the back, your foot is pushed literally to the top of the shoe which to me isn’t uncomfortable, but I know for some individuals it may be. I also like a little bit of a looser fit. But other than that, I couldn’t be happier with this buy!

",Size: 7 Women/5 MenColor: Lavender,One person found this helpful,"Reviewed in the United States on April 18, 2020"
"
Crocs are wide and fit well. They are true to size, though, and last forever
",Terri Fluhart,5.0 out of 5 stars,"

  Living on an island just 60 feet from the water, my everyday shoes are flip flops and Crocs!  My feet are wide, so Crocs are perfect. I bought blue and also red, but they offered multiple, unusual colors. Plus they were on sale. Crocs are also perfect to use in any body of water, especially the ocean.

",Size: 9 Women/7 MenColor: Chambray Blue,,"Reviewed in the United States on September 22, 2020"
"
Who knew comfort could be such high fashion?
",Vkesu,5.0 out of 5 stars,"

  I wear these out to nice dinners with friends and they all comment on how good they look. I think they are jealous of my fashion sense. I feel like a runway model in them.Surprisingly warm - no really, been wearing them in sub zero weather with no cold feet issues.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on December 28, 2020"
"
Great house shoes!
",Anna,5.0 out of 5 stars,"

  I had a pair of these in middle school and didn’t appreciate them as much as I do now! I bought a pair in the gorgeous Ice Blue color in size 8. My shoe size ranges from 7 to 8, so the 8 is perfect. My feet hurt when I walk around barefoot in the apartment since we have hard floors, but wearing these has alleviated the pain of weekend chores!

",Size: 8 Women/6 MenColor: Ice Blue,One person found this helpful,"Reviewed in the United States on April 15, 2019"
"
Color is as shown
",Amazon Customer,5.0 out of 5 stars,"

  Hello,The size is accurate and the color is a bright pink.  The shoes arrived on the date indicated and are so cute on!

",Size: 7 Women/5 MenColor: Electric Pink,2 people found this helpful,"Reviewed in the United States on January 13, 2020"
"
They make great house shoes, not work shoes
",Ray,5.0 out of 5 stars,"

  Bought these because I work in a warehouse and my feet have been bothering me. Many people recommend Crocs. Unfortunately I don't enjoy working in them, I do not find them comfortable for standing and walking all day.I do find them comfortable for house shoes though. I do find them comfy wearing them on and off throught the day. I do like these and would recommend, but not for what I intended.

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on December 13, 2020"
"
Great buy!
",Bre,4.0 out of 5 stars,"

  If you are in between sizes, size down. I am a women’s 9.5 and I have wide feet. I originally bought the size 10 women and they are really wide and I trip over them constantly. I bought the 9 and while they felt snug at first as soon I walked around they fit much better. Beautiful color. Also look out for the coupons!

",Size: 10 Women/8 MenColor: Pink Lemonade,,"Reviewed in the United States on December 3, 2020"
"
Fourth or fifth pair.
",MARK,5.0 out of 5 stars,"

  Nothing says relaxing at the house like a good pair of crocs. I would not suggest pairing them with a suit and tie but for passive walks through Walmart and Dollar General they cannot be beat. Easy to clean with a water hose. Haven’t had to put these bad boys in 4x4 yet but I have no doubt they will perform as their predecessors have.

",Size: 16 Women/14 MenColor: Black,,"Reviewed in the United States on May 4, 2020"
"
Happy Convert
",Anne Mills,5.0 out of 5 stars,"

  Finally gave in, and I love them -- I have resisted crocs for many years, because they look, to be brutal, stupid.  But we spend the winter on the beach, and I got tired of ruining at least two pairs of white sandals a year by getting them wet when I was totally sure I wouldn't.  So: crocs.  The reviews left me frightened of mis-sizing, so I shot an arrow in the air and ordered an eight, which fits perfectly.  They are comfortable on the beach, comfortable around the house, and comfortable when we go out on errands.  Mine are white, and they have stayed dazzlingly clean looking.  On the downside, they do accumulate debris, and the do look -- stupid.  But noone is asking me to wear them on Madison Avenue, and for a beach community, they are just great.

",Size: 10 Women/8 MenColor: White,2 people found this helpful,"Reviewed in the United States on February 5, 2015"
"
Great gift for middle school boys & girls.
",trippind27,5.0 out of 5 stars,"

  I really don’t understand why these out of all of the things us 90s teens wore have came back into popularity with vsco teens but besides that they fit the kid well & she says that they are comfortable. They run a little big but she’ll be wearing them with fuzzy socks 🤷🏼‍♀️ & they fit fine with those on. I wish they weren’t made in China b/c I believe they used to made in the USA.

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on November 10, 2019"
"
Comfortable house slippers
",Oshun,5.0 out of 5 stars,"

  I love to wear these in the house. They are extremely comfortable, and the lavender color that I got is super cute. I don’t think they’re as ugly as people say, but that is just my opinion.I don’t wear them outside though, because they do not give me adequate high arch support. So these are just my leisure slippers.

",Size: 8 Women/6 MenColor: Lavender,,"Reviewed in the United States on June 16, 2020"
