Title,Author Name,Rating,Review,Size,Helpfullness,Review_Date
"
Knee, foot & hip problems solved!
",April Borja,5.0 out of 5 stars,"

  I’ve been having knee, foot and hip problems, and these have helped so much. Sure, people crack their jokes about crocs but crocs have helped my body so much. Love the black because it’s a bit less bold. Love these!

",Size: 8 Women/6 MenColor: Black,,"Reviewed in the United States on May 3, 2020"
"
I suffer from plantar fasciitis, claw to, etc ...
",michael caldwell,5.0 out of 5 stars,"

  I suffer from plantar fasciitis,claw to,etc.Tried numerous products for foot pain.Crocs are hideous looking but as soon as possible I get out of my composite toe work shoes and put these on.Since I started wearing them the pain in  my feet is greatly reduced and my feet no longer cause me to wake up at night

",Size: 13 Women/11 MenColor: Khaki,,"Reviewed in the United States on May 5, 2017"
"
Best shoe around
",Ashley Gianni,5.0 out of 5 stars,"

  Crocs are quite possibly the best shoe out there. Practical for most activities, sport strap for even the intense activities. They come in any color and they are personalizable with Jibbitz so no one else has the exact same shoe. They are waterproof, you can fit socks comfortably under them, they can be shower shoes and dry instantly. Really the list is never ending 12/10 would recommend this shoe

",Size: 8 Women/6 MenColor: Lemon,,"Reviewed in the United States on August 18, 2019"
"
Comfy support
",Jeanette Miller,5.0 out of 5 stars,"

  Comfy and good for errands. Supportive

",Size: 9 Women/7 MenColor: Slate Grey,,"Reviewed in the United States on October 27, 2020"
"
What's not to like
",J. Robertson,5.0 out of 5 stars,"

  My fourth pair. My wife hates when I wear them, but they're SO comfortable. Don't wear them in the rain.

",Size: 11 Women/9 MenColor: Navy,,"Reviewed in the United States on February 5, 2020"
"
Ughh
",byah,4.0 out of 5 stars,"

  Superb all around except for one thing. When walking this thing gets so many pebbles stuck between your foot and the sandal you have to constantly keep taking off to get it out. Sooooooo annoying. It could be the way I walk but my under armour slippers I wore for 6 years barely did this.

",Size: 9 Women/7 MenColor: Black,,"Reviewed in the United States on September 29, 2017"
"
sport slipper
",erin m,5.0 out of 5 stars,"

  i bought this slide for my daughter. She uses for a quick slide before and after sports and around the house. Good price too.

",Size: 8 Women/6 MenColor: White,,"Reviewed in the United States on March 21, 2020"
"
Crocs replace slippers
",chistina,5.0 out of 5 stars,"

  This classic croc is the best one for my foot problem.Have very high arches and use orthotics.These crocs replace slippers ( that have no support) in the house.The crocs are supportive in the arch area and comfortable to wear all day.I wear a woman's 8 1/2 wide in regular shoes and find the men's croc size 7 fit the best.Would buy the classic clog again.

",Size: 9 Women/7 MenColor: Khaki,,"Reviewed in the United States on June 27, 2016"
"
These Crocs Don't  Bite!
",BklynBob,5.0 out of 5 stars,"

  Hey they're Crocs. I got them for the gym showers  and steam rooms. Plus peddling around the house and yard. You can't beat them. I got the ones that water can escape easily and your feet can breathe. Easy to clean and easy on the feet. Highly recommend them.

",Size: 16 Women/14 MenColor: Black,,"Reviewed in the United States on January 10, 2018"
"
crocs is crocs
",Luca,5.0 out of 5 stars,"

  as we know crocs is crocs I will never get tired if it.They are all:)

",Size: 12 Women/10 MenColor: Deep Green,,"Reviewed in the United States on June 28, 2020"
"
Love my crocs
",Jennifer,5.0 out of 5 stars,"

  Love crocs, comfortable, easy to clean, stylish and last long. I have both these and fuzzy crocs for the winter.

",Size: 8 Women/6 MenColor: New Mint,,"Reviewed in the United States on December 15, 2019"
"
Comfy croc
",GC,5.0 out of 5 stars,"

  Second pair I have purchased so comfy. I find that ordering the next size up fits better. Fair price , fast delivery, I would recommend, and I would purchase again 😊

",Size: 15 Women/13 MenColor: Slate Grey,,"Reviewed in the United States on November 16, 2019"
"
Helped in the healing process!
",Danny Keo,5.0 out of 5 stars,"

  Works great! I had a knee inflammation, and this is all I could wear in the healing process. Highly recommended!

",Size: 13 Women/11 MenColor: White,,"Reviewed in the United States on October 28, 2020"
"
Very comfortable
",Deejo,5.0 out of 5 stars,"

  I love crocs because they are very comfortable. I have worn them off and on for years. I’m so happy I purchased a new pair as my old ones wore out but they gave me lots of use over the years.

",Size: 9 Women/7 MenColor: Khaki,,"Reviewed in the United States on December 8, 2018"
"
Comfy
",alyson,5.0 out of 5 stars,"

  I love the color (cantaloupe) I want one in every color

",Size: 10 Women/8 MenColor: Cantaloupe,,"Reviewed in the United States on August 23, 2020"
"
Comfortable
",Ohiogirl,5.0 out of 5 stars,"

  I had to return the first pair as I ordered the wrong size. If  you wear a ""half size"" order up to the next whole size.I also have  plantar fasciitis and purchased these to wear around  the house. Because of the pain in my heel it was suggested to me I not go barefoot ,which I love.  I needed something really comfortable and the pain in my heel has lessened considerably. I will be ordering other  styles that are a little more fashionable to wear to work.

",Size: 8 Women/6 MenColor: Chocolate,,"Reviewed in the United States on March 19, 2013"
"
This is great news for those weary of buying shoes online without ...
",Stripe,5.0 out of 5 stars,"

  The size of this shoe actually matched the size chart! This is great news for those weary of buying shoes online without trying them on first.. These are the most comfortable shoes my achy feet have had in eons. Hey, don't knock the Croc! I am thrilled with my purchase! Seriously, y'all.

",Size: 9 Women/7 MenColor: Garnet,,"Reviewed in the United States on February 16, 2018"
"
On time
",Amazon Customer,5.0 out of 5 stars,"

  I freaking love my bright yellow crocs I always get compliments and people ask me where I ordered them from! They came on time and in great condition

",Size: 9 Women/7 MenColor: Lemon,,"Reviewed in the United States on July 12, 2019"
"
Great Unisex Shoes
",Nancy Rice,5.0 out of 5 stars,"

  My niece wants us to take our shoes off while in her house.  I bought three pairs of different sizes of crocs which stay in her entry closet.  Whoever wants to use them just puts them on.

",Size: 13 Women/11 MenColor: Chocolate,,"Reviewed in the United States on December 26, 2018"
"
So comfortable!
",Kindle Customer,5.0 out of 5 stars,"

  I struggle with finding comfortable shoes. I tried a lot of different shoes in preparation for a trip to Disney World. I ended up using these for 4 days and they were pretty comfortable, more so than my tennis shoes. I also like that they are waterproof, which came in handy during the rain.

",Size: 8 Women/6 MenColor: Khaki,,"Reviewed in the United States on October 11, 2017"
"
Comfortable, sturdy, and a necessity..for me!
",Lars,5.0 out of 5 stars,"

  My husband loves his Crocs.  It hurts his feet to walk barefoot so he depends on the Crocs to walk pain free. He really cant do without them.

",Size: 12 Women/10 MenColor: Navy,,"Reviewed in the United States on September 11, 2019"
"
just as expected
",Gabriella,5.0 out of 5 stars,"

  2nd pair of crocs. fit just like the ones i got straight off croc site,

",Size: 7 Women/5 MenColor: Black,,"Reviewed in the United States on August 6, 2020"
"
Love crocs!
",Mommy,5.0 out of 5 stars,"

  Haven’t had a pair in years and almost forgot just how comfortable they are!  Got them on a Black Friday sale (4 pairs for the whole family) for $10-$14 a pair, what a great deal!!!

",Size: 9 Women/7 MenColor: Chocolate,,"Reviewed in the United States on February 10, 2019"
"
Comfortable shoes
",SueZin,5.0 out of 5 stars,"

  I bought these crocs for my son who is in sports and likes the ease of slipping on a shoe after removing his cleats.  He loves them.  Comfortable and easy to clean.

",Size: 14 Women/12 MenColor: Black,,"Reviewed in the United States on April 25, 2019"
"
Best garden shoes for me.
",Sioux Mac ,5.0 out of 5 stars,"

  These were my first ever Croc experience. I love them.Keep them away from heat they will deform if placed near a heater!

",Size: 12 Women/10 MenColor: Cobblestone,,"Reviewed in the United States on January 24, 2020"
"
Perfecr
",Hattie Laurie davidson,5.0 out of 5 stars,"

  They do run a little large, but my son loves them, and has plenty of room to grow

",Size: 13 Women/11 MenColor: Chocolate,,"Reviewed in the United States on April 21, 2020"
"
Good product.
",elaine havock,5.0 out of 5 stars,"

  Since I have a 5 1/2 foot it is just slightly larger, but the comfort is great!

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on June 10, 2020"
"
Wonderful
",Marie,5.0 out of 5 stars,"

  Given as a gift but I ordered the same size as the old Crocs. These were exactly wjat I ordered.

",Size: 11 Women/9 MenColor: Pepper,,"Reviewed in the United States on February 17, 2020"
"
Didn’t disappoint
",Ann K.,5.0 out of 5 stars,"

  The Crocs are timeless! My daughter has been wanting a pair of Crocs for awhile, and this pair didn’t disappoint! She loves it! It feels sturdy and is a perfect fit.

",Size: 7 Women/5 MenColor: White,,"Reviewed in the United States on August 31, 2020"
"
Comfy and cute in purple
","Gagica, NJ",5.0 out of 5 stars,"

  The most comfortable cute slippers! Must have in every color.

",Size: 7 Women/5 MenColor: Lavender,,"Reviewed in the United States on July 25, 2020"
"
Very good, never owned a pair before though
",Nate,4.0 out of 5 stars,"

  The shoe itself is nice. They are made of sturdy plastic or rubber, I'm not sure. They take about a week or two to break in properly, but after that, they work great. I ordered the brown color, and in the photos it looks a lot more brown than it is. It is a nice, darker brown. They are comfortable everyday shoes, that I wear every day.

",Size: 14 Women/12 MenColor: Chocolate,,"Reviewed in the United States on July 13, 2020"
"
Love
",Ariana Martinez,5.0 out of 5 stars,"

  I always size down bcz they run big my daughter really wanted these and came bk in perfect shape thank u

",Size: 6 Women/4 MenColor: White,,"Reviewed in the United States on March 31, 2020"
"
Baby Blue Croc is a great buy !
",Ashlea,5.0 out of 5 stars,"

  Great color , comfortable and stays on feet . Purchased for a garden show and wear the shoes everyday now !

",Size: 9 Women/7 MenColor: Ice Blue,,"Reviewed in the United States on June 22, 2020"
"
I love them
",Flowerchild,5.0 out of 5 stars,"

  I wear an 8 1/2 and these are too big. When I saw them I fell in love with him though.

",Size: 9 Women/7 MenColor: Ballerina Pink,,"Reviewed in the United States on March 28, 2020"
"
Runs a little big.
",Mrs.Attitude,4.0 out of 5 stars,"

  Product fits at least 1/2 size bigger. Wide width mild arch support

",Size: 12 Women/10 MenColor: Pepper,,"Reviewed in the United States on June 19, 2020"
"
So comfortable
",THalla,5.0 out of 5 stars,"

  These are great. Hold up really well and are incredibly comfortable.

",Size: 7 Women/5 MenColor: Slate Grey,,"Reviewed in the United States on August 24, 2020"
"
Does the job right.
",James Bonilla,5.0 out of 5 stars,"

  I love it, can take it off terrain anywhere and it never fails! Would love more!!

",Size: 11 Women/9 MenColor: Black,,"Reviewed in the United States on July 6, 2020"
